7.094999999999999 6.964 3
6.587624999999999 6.964 3
6.587624999999999 6.964 3
7.3375499999999985 0 3
7.094999999999999 5.486 3
6.587624999999999 5.486 3
7.3375499999999985 0 3
7.094999999999999 5.486 3
6.587624999999999 5.486 3
15.287249999999998 0 2
15.287249999999998 0 2
0.543 0.543 5
1.802 1.815 4
8.953725 8.457 3
0.465 0.464 5
7.033949999999999 7.002 3
7.033949999999999 7.002 3
7.033949999999999 7.002 3
7.033949999999999 7.002 3
7.033949999999999 7.002 3
7.033949999999999 7.002 3
0.496 0.444 5
8.37045 7.953 3
1.5 1.662 4
1.264 1.482 4
8.37045 8.18 3
8.01075 7.509 3
8.73015 5.895 3
6.34755 6.73 3
6.34755 6.73 3
6.34755 6.73 3
6.34755 6.73 3
1.757 1.846 4
0.457 0.46 5
1.189 1.189 4
8.598975 8.395 3
0.472 0.472 5
11.401499999999999 6.74 3
11.401499999999999 8.92 3
6.353325 8.91 3
6.353325 6.74 3
15.674174999999998 14.111 2
15.674174999999998 14.109 2
10.4973 7.822 3
0.518 0.517 5
1.277 1.278 4
0.518 0.517 5
10.4973 7.822 3
1.277 1.278 4
12.622499999999999 7.725 3
12.622499999999999 7.725 3
0.47 0.469 5
1.481 1.474 4
8.858025 8.611 3
0.443 0.451 5
10.4973 7.85 3
1.402 1.397 4
1.207 1.156 4
8.567625 8.051 3
10.427175 7.37 3
0.5049 0 3
10.4973 8.474 3
0.448 0.448 5
1.464 1.462 4
0.448 0.448 5
10.4973 8.474 3
1.464 1.462 4
12.622499999999999 7.501 3
12.622499999999999 7.501 3
1.509 1.51 4
0.479 0.48 5
8.63775 8.859 3
1.867 1.867 4
0.452 0.452 5
8.63775 8.858 3
5.148 15.755 3
6.5967 6.81 3
6.5967 6.81 3
7.750875000000001 7.434 3
7.750875000000001 7.434 3
7.750875000000001 7.434 3
7.750875000000001 7.434 3
6.56535 7 3
6.56535 7 3
6.56535 7 3
6.56535 7 3
6.56535 7 3
6.56535 7 3
11.53515 0 3
11.53515 0 3
9.469349999999999 7.582 3
10.700249999999999 7.582 3
11.48 0 2
6.082725 7.585 3
6.082725 7.585 3
7.313624999999999 7.585 3
7.313624999999999 7.585 3
16.607249999999997 0 2
6.748499999999999 8.882 3
0.485 0.459 5
8.509875000000001 8.588 3
1.854 1.887 4
9.92145 7.11 3
9.92145 7.44 3
9.92145 1.82 3
9.92145 6.93 3
9.92145 5.55 3
9.92145 9.3 3
9.92145 1.36 3
9.92145 5.37 3
9.92145 7.11 3
9.92145 7.44 3
9.92145 1.82 3
9.92145 6.93 3
9.92145 5.55 3
9.92145 9.3 3
9.92145 1.36 3
9.92145 5.37 3
16.607249999999997 0 2
0.45 0.449 5
10.4973 8.056 3
1.302 1.313 4
11.749 0 2
7.198125 7.5 3
7.198125 7.5 3
7.198125 7.5 3
7.198125 7.5 3
1.388 1.388 4
10.4973 7.684 3
12.705 7.468 3
14.881 0 2
10.4973 7.864 3
0.541 0.545 5
1.357 1.495 4
0.541 0.545 5
10.4973 7.865 3
1.357 1.495 4
12.622499999999999 7.717 3
12.622499999999999 7.717 3
8.250824999999999 8.669 3
0.467 0.462 5
0.467 0.462 5
8.250824999999999 8.668 3
8.63775 8.921 3
0.478 0.478 5
0.478 0.479 5
8.63775 8.921 3
0.543 0.542 5
8.250824999999999 8.899 3
0.444 0.444 5
8.1807 8.228 3
1.619 1.597 4
0.535 0.536 5
1.641 1.683 4
8.1807 8.633 3
8.14935 7.506 3
7.371374999999999 6.819 3
7.371374999999999 6.819 3
7.371374999999999 6.819 3
7.371374999999999 6.819 3
7.588349999999999 7.4 3
7.588349999999999 7.4 3
7.588349999999999 7.4 3
7.588349999999999 7.4 3
0.522 0.546 5
10.4973 7.884 3
1.405 1.405 4
1.366 1.315 4
8.37045 8.15 3
10.357875 7.507 3
0.546 0.546 5
8.37045 8.07 3
1.366 1.182 4
1.69 1.69 4
10.4973 7.886 3
10.357875 7.615 3
1.611 1.611 4
1.477 1.477 4
5.148 8.036 3
6.4581 6.118 3
6.4581 6.118 3
6.4581 6.118 3
6.4581 6.118 3
7.9992 7.3 3
7.9992 7.3 3
7.9992 7.3 3
7.9992 7.3 3
6.7485 7.568 3
6.7485 7.568 3
10.351 0 2
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
10.351 0 2
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
6.995174999999999 7.115 3
0.454 0.454 5
2.78 2.78 4
8.985899999999999 8.575 3
1.268 1.269 4
0.548 0.549 5
1.147 1.134 4
8.1807 8.065 3
1.264 1.264 4
8.219475 8.004 3
6.62475 0 3
6.62475 0 3
7.097474999999999 0 3
7.097474999999999 0 3
7.227824999999999 7.26 3
7.227824999999999 7.26 3
7.227824999999999 7.26 3
7.227824999999999 7.26 3
7.14945 4.408 3
7.14945 4.408 3
7.14945 4.408 3
7.14945 4.408 3
6.9564 7.098 3
6.9564 7.098 3
6.9564 7.098 3
6.9564 7.098 3
7.03065 7.327 3
7.03065 7.327 3
7.03065 7.327 3
7.03065 7.327 3
6.6363 6.792 3
6.6363 6.792 3
6.6363 6.792 3
6.6363 6.792 3
0.51 0.51 5
8.1807 8.376 3
1.17 1.22 4
1.283 1.283 4
10.4973 7.778 3
10.427175 7.623 3
2.9427749999999997 3.058 3
3.449325 0 3
3.449325 0 3
6.995174999999999 7.108 3
6.995174999999999 7.108 3
6.995174999999999 7.108 3
6.995174999999999 7.108 3
6.995174999999999 7.108 3
6.995174999999999 7.108 3
0.461 0.446 5
0.809 0.809 4
0.542 0.546 5
0.445 0.441 5
8.37045 8.244 3
1.395 1.24 4
1.992 1.965 4
10.4973 7.775 3
10.357875 7.738 3
10.4973 7.754 3
0.541 0.549 5
1.357 1.545 4
0.541 0.549 5
10.4973 7.754 3
1.357 1.545 4
12.622499999999999 7.716 3
12.622499999999999 7.716 3
8.219475 7.449 3
0.542 0.542 5
8.43975 8.245 3
1.537 1.537 4
1.582 1.582 4
1.105 1.105 4
1.754 1.352 4
1.832 1.832 4
0.451 0.451 5
8.250824999999999 8.528 3
13.237949999999998 0 2
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
13.237949999999998 0 2
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
6.74685 7.108 3
1.665 1.664 4
0.528 0.528 5
1.704 1.704 4
8.43975 8.162 3
1.636 1.636 4
8.1807 8.079 3
5.148 15.58 3
10.4973 8.463 3
0.449 0.445 5
1.472 1.472 4
0.449 0.445 5
10.4973 8.463 3
1.472 1.472 4
12.622499999999999 7.633 3
12.622499999999999 7.633 3
0.445 0.444 5
8.63775 8.402 3
1.521 1.493 4
